"","title","press","time","body","url"
"1353","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1354","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1355","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1356","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1357","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1358","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1359","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1360","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1361","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1362","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1363","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1364","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1365","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1366","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1367","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1368","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1369","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1370","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1371","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1372","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1373","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1374","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1375","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1376","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1377","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1378","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1379","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1380","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1381","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1382","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1383","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1384","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1385","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1386","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1387","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1388","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1389","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1390","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1391","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1392","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1393","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1394","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1395","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1396","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1397","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1398","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1399","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1400","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1401","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1402","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1403","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1404","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1405","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1406","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1407","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1408","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1409","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1410","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1411","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1412","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1413","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1414","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1415","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1416","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1417","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1418","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1419","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1420","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1421","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1422","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1423","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1424","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1425","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1426","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1427","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1428","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
"1429","[스팟]코스피, 35.52p(1.65%) 오른 2187.93으로 마감","머니투데이","15:32","6일 코스피 마감 [관련기사]☞ ☞ ☞ ☞ ☞ 조준영 기자 cho@mt.co.kr","https://v.daum.net/v/20200706153259453"
"1430","""나도 맞았다""..경주시청 전·현직 선수 15명 피해 진술","연합뉴스","15:32","(경주=연합뉴스) 손대성 기자 = 트라이애슬론(철인3종경기) 유망주 최숙현 선수 사망과 관련해 전 소속팀인 경북 경주시청 전·현직 선수의 추가 피해 진술이 잇따르고 ...","https://v.daum.net/v/20200706153259452"
"1431","K리그 해설자가 되고 싶다면? '케꿀보이스' 지원자 모집","인터풋볼","15:32","[인터풋볼] 윤효용 기자=한국프로축구연맹(총재 권오갑, 이하 `연맹`)이 아프리카TV와 함께 K리그 중계진으로 활약할 인재를 찾는다. 이름하여 `케꿀보이스`다. K리그 ...","https://v.daum.net/v/20200706153258451"
"1432","코스피, 1.65% 오른 2187.93으로 마감","조선비즈","15:32","- Copyright ⓒ 조선비즈 & Chosun.com -","https://v.daum.net/v/20200706153256450"
"1433","""게임과 AI의 사회적 가치에 대한 연구 의미 있어""","국민일보","15:32","한국게임학회가 발간한 인공지능(AI)과 게임의 사회적 가치 평가 등과 관련한 논문들이 대거 나왔다. 6일 학회에 따르면 지난 6월 말 한국게임학회 정기논문지(6월호, 2...","https://v.daum.net/v/20200706153256449"
"1434","美 '노 마스크' 해변과 술집에 인산인해..방역수칙 뒷전","국민일보","15:32","미국에서 신종 코로나바이러스 감염증(코로나19)이 빠른 속도로 재확산하고 있음에도 독립기념일 휴일을 맞은 해변과 술집에는 마스크를 쓰지 않은 사람들로 넘쳐났다. ...","https://v.daum.net/v/20200706153252448"
"1435","제아치과의원, 소아당뇨의 날 기념식에 구강용품 기부로 소중한 나눔을 실천","한국경제TV","15:32","강남역소재 제아치과(대표원장 강영호)가 지난 4일 소아당뇨의 날을 맞아 소아당뇨 행사에 구강용품을 전달했다고 6일 밝혔다. 소아당뇨의 날 기념식에 여러분의 국회의...","https://v.daum.net/v/20200706153252447"
"1436","큐로모터스, 이스즈 5톤 트럭 출시","조선비즈","15:32","일본 대표 상용차 회사 이스즈(ISUZU)가 5톤 중형 트럭을 한국에 출시한다. 이스즈는 지난 2017년 3.5톤 트럭을 시작으로 국내 시장에 진출했다.이스즈의 국내 판매 회...","https://v.daum.net/v/20200706153251446"
"1437","[코스피] 35.52p(1.65%) 오른 2,187.93(장종료)","연합뉴스","15:32","(끝) [이 시각 많이 본 기사]","https://v.daum.net/v/20200706153250445"
"1438","'돈이 안 돈다' 대기자금 566조 '78조 역대급 증가'","국민일보","15:32","돈이 안 돈다. 은행에서 대기 중인 자금이 566조를 넘는다. 78조 늘어났는데 역대급 증가폭이다. 신종 코로나 바이러스감염증(코로나19)로 서민들 삶은 나락으로 떨어지...","https://v.daum.net/v/20200706153248444"
"1439","""코로나 뚫고 여행 한 번 하시죠, 온라인으로""..캐서린 파월 에어비앤비 체험 책임자 단독 인터뷰","경향신문","15:32","[경향신문] 코로나19는 전 세계 모든 이들의 일상을 바꿨다. 코로나19 사태 초반 ‘인류사가 BC(Before COVID19·코로나19 이전 시대)와 AC(After COVID19·코로나19 이...","https://v.daum.net/v/20200706153246443"
"1440","바른전자, 31억 규모 eMMC 등 공급계약","헤럴드경제","15:32","[헤럴드경제=증권부] 바른전자는 홍콩기업과 eMMC 등의 공급 계약을 체결했다고 6일 공시했다. 계약금액은 31억4821만원이며 이는 2019년 매출 대비 7.97%에 해당하는 ...","https://v.daum.net/v/20200706153246442"
"1441","미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의","노컷뉴스","15:33","6일 오후 국회에서 열린 미래통합당 인국공 공정채용TF 임명장 수여식 및 1차 회의에서 주호영 원내대표, 이종배 정책위의장, 하태경 위원장과 위원들이 임명장 수여식...","https://v.daum.net/v/20200706153301456"
"1442","""의료진은 50% 할인해드려요""..'이 시국' 뷔페 프로모션","매일경제","15:33","서울 송파구 롯데호텔 월드의 뷔페 라세느가 의료진을 대상으로 할인 행사를 진행하는 것을 두고 온라인상에서 반응이 엇갈리고 있다. 롯데호텔 월드 라세느는 '힘내라 ...","https://v.daum.net/v/20200706153300455"
"1443","부산 시민단체, 미군 '해운대 폭죽 난동' 규탄","YTN","15:33","부산지역 시민단체가 지난 주말 부산 해운대해수욕장과 주변에서 미군들이 벌인 폭죽 난동을 거세게 비난하고 책임자 처벌을 요구했습니다. 부산민중연대 등 시민단체는...","https://v.daum.net/v/20200706153300454"
